C1,C2,C3,C4,C5,C6,C7,C9,C10,C11,C12,C14,C15,C16,C17,C18,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C34,C35,C37,C38,C39,C40,C41,C42,C43,C45,M1,M2,M3,M4,M5,M6,M7
0.4112859312937413,0.8093586535275471,0.32448806677679626,0.6953391022965836,0.601123763903252,0.3231338405755628,0.44316784211567684,0.217525750173978,0.3452359455535487,0.4290470762751421,0.7851078944231707,0.4095310119287777,0.6365504109985514,0.24940269250679875,0.7032617979885548,0.33608143073202423,0.5753865361067342,0.6130146012693111,0.3225611962495718,0.7697429192299422,0.5558768548516901,0.6463698619122599,0.2723465075814454,0.7220916942498022,0.4697521555073066,0.42780929165228404,0.560245652798097,0.4228055978132729,0.2679802562690703,0.18276954694456732,0.4664799851580735,0.38327246664583003,0.6620853308543045,0.1822340737061698,0.3499710085913969,0.6168460892423994,0.16742281710898463,0.6198772051876711,0.5903077058079833,0.7533364661078839,0.22597140635685312,0.5075355766466404,0.44717021372287297,0.7720587641428687,0.5408611978113343,0.25627512669837715
0.35203733900120826,0.7973625895511287,0.24151941234751084,0.6315205898589208,0.4401332861841721,0.28111614781760924,0.3664643090553976,0.20517570017922535,0.2961847262551769,0.32979004803068657,0.6630523584510835,0.4886393907956088,0.5541128182773422,0.2000671287339348,0.546177897917567,0.321066763292265,0.5432107772222388,0.5532175984204557,0.22625334302449024,0.7911362243429917,0.5121282083446012,0.6334727273788388,0.2586603774616954,0.5327918294647462,0.4236684106085641,0.38532321385104645,0.5763451349338609,0.3449845375217855,0.25723445973798564,0.331107042862737,0.6154811573244771,0.3027189693330401,0.8230267365562245,0.1901032932612443,0.32530740144480985,0.5757277909854595,0.22676102080200503,0.5488051061112507,0.6010897137054371,0.759164492855516,0.18374059587762312,0.48696515918099476,0.37727651498194326,0.8703337148822405,0.500851102097409,0.23146145358869963
0.30665007499750213,0.8140896331862039,0.12581178470809007,0.49051369719327764,0.35727391000736575,0.28226437245078406,0.32089352358347345,0.19026679328111606,0.2079869644706453,0.29853519752163266,0.6732161817855576,0.42815944651666993,0.503371927041105,0.12754235684749224,0.38215426863949137,0.31442856047669904,0.471088216419831,0.5375884139692504,0.22606032394784759,0.754804419273136,0.4448557174642897,0.5923526090450076,0.2932362981883586,0.505531260804002,0.43798392914420137,0.3649323452069281,0.5615342920235495,0.292935732891651,0.210378151836807,0.13026609187564608,0.7962735475879938,0.28385866085516465,0.7854701037742067,0.12058439731240805,0.18192077344679758,0.5436316182913546,0.16669814961127746,0.49756620298020016,0.5727789350424289,0.6981282691471129,0.191278435835435,0.47626591360773624,0.3637701386272658,0.8022626437907188,0.43794611922606475,0.152905679494755
0.2589951480520946,0.6129802771467902,0.09920023292737516,0.48267429461415945,0.383313309133623,0.228557455791421,0.24104855537497852,0.17495533274910305,0.19586868462557838,0.2374357564915546,0.5600499927550694,0.37029345854606355,0.5172250689414322,0.11255037868266866,0.26367827255431353,0.181041535060534,0.46168530075523184,0.4517596679110323,0.1784106480243351,0.6108506894326079,0.4117431518763361,0.5155131402389357,0.21472315603577363,0.4382203381761911,0.38243934485180164,0.3343092832991573,0.5392021009304832,0.2508751108291147,0.22860994770076545,0.043756707630989156,0.6807307455398817,0.24078147722396456,0.6781695036550014,0.11029976335403335,0.1495992898454694,0.4429456592665758,0.2048439858159384,0.38461166365960325,0.4837827973607776,0.6573408127727565,0.11759101540007441,0.4044958993797845,0.3453373244134068,0.6691703192701932,0.4383667571495926,0.12447678807481063
0.19189662337442898,0.5037319107557495,0.06628071588947085,0.4521680527063003,0.2878499435408512,0.21303156942184123,0.16075351389727524,0.12356235769413554,0.0819567690780878,0.1941512218754808,0.37791742352100066,0.27076168640194365,0.5461140448853151,0.050944840458933285,0.25105559232650954,0.15034138887193976,0.38686261739706185,0.4719911075689113,0.1808907683410047,0.563731220083667,0.3673379209104966,0.4282835500731499,0.1114256207812744,0.36167541158293787,0.24504197996693947,0.30274438690570055,0.426087036265115,0.2546340073967254,0.14105455189301122,0.13028320789855657,0.6049601063296086,0.1854295886194249,0.5777523902186574,0.05753185793508236,0.19029257585566015,0.37329967184728097,0.14992996531822408,0.3159371045758155,0.4331282117565337,0.6134232626804802,0.13006920576485648,0.28846529326579606,0.2846147948702403,0.6738079398508976,0.3203586758622956,0.10175280127471803
0.14205608029850877,0.4305249626474017,0.030254082490209964,0.3116911985366446,0.23224258472209938,0.1474375977423783,0.21455107042657398,0.08507671232551753,0.1119871014220425,0.20871718793546845,0.2351431067297107,0.20063035506127286,0.36838697162872214,0.064693507032332,0.1420213250360446,0.08603557950466913,0.29548200099955557,0.38661948376327393,0.10234415291704206,0.4238640835966849,0.2838925722555801,0.29084253019028133,0.1631441224797342,0.2754219643032654,0.17402540915238615,0.23675725662440977,0.3180290840070185,0.1876065720546188,0.17842556277283278,0.09803049018188993,0.6025401132268514,0.1140983544271397,0.624661503867832,0.048087705487260234,0.12863604071965834,0.34425813436849034,0.10623125245846951,0.3058750624973143,0.3972973403555572,0.4989978612347821,0.07436301068648314,0.2637893248407063,0.1911253224684204,0.5091761189897777,0.22228447782504668,0.03860165938435426
0.10575212533272259,0.33402389526319115,0.04494662324407042,0.28126248807748533,0.15713975460539156,0.12689661829356932,0.14137509532627338,0.05725719007434287,0.04104993290688291,0.17589236431658872,0.15721736218705493,0.14843605053797798,0.4275608343818683,0.029777773758262936,0.09824082251636629,0.039506884994986155,0.26367930831918873,0.26306815571812087,0.07778779926381553,0.3561780301028046,0.20373529997876683,0.26153722628905873,0.08532822026603797,0.18791440797076153,0.15243590188990372,0.17515991864860353,0.23778720045240215,0.12340081033824934,0.16840657320497834,0.0956999076481772,0.5708688947203021,0.09919652596191511,0.3630117829975197,0.05132221988440342,0.09942522180829293,0.23248521323305915,0.09613796262859328,0.23438808492278798,0.28151427111930827,0.3545805022690919,0.06904823239238993,0.19499322315415635,0.14209747976000545,0.4757202296101217,0.16007353015567263,0.05025339030499127
0.09946950120412118,0.358552459875969,0.05160452718104985,0.21736547382524873,0.15217925030765855,0.09906520124753287,0.11758362332878733,0.07005339479513545,0.05992641362318045,0.15732706447211398,0.2030443757867519,0.13036269292960095,0.3218110795923813,0.011115790093314776,0.09558810281544997,0.06511570058521457,0.25606832697038906,0.16586736722296114,0.09027243724209673,0.35198013251632476,0.14367903762965828,0.25597988580483894,0.054426629983367156,0.09011948129576001,0.13529277837992795,0.17704327024422,0.20225177548960674,0.12631587243695414,0.14392920502160592,0.11960044598972418,0.48762461909393856,0.07507510586461076,0.3044664025586248,0.036046234355881134,0.036136362398867125,0.15559057343377214,0.07839684120548406,0.1644591365987595,0.23122986043493604,0.42391487500476077,0.058120970661186655,0.1926278344653354,0.12206719135257692,0.3815967594734954,0.1998552244472175,0.03148051557093665
0.10528934028606138,0.24244486875512633,0.040629827607877395,0.20362095313071724,0.17261235330197947,0.09652319436187051,0.11950261410919197,0.059891958084318804,0.040031341656105585,0.14207847211069366,0.1651816973799526,0.1432276073582276,0.3120123728474963,0.044011084662337135,0.07308357605503392,0.051179740430925394,0.22316740756653955,0.2404304668435513,0.1031511008256464,0.4149687929491163,0.14737359580029596,0.25512323782915386,0.07027931878351244,0.15402172177496154,0.16809419908410553,0.15610838556976875,0.19634699795753488,0.10861337718148206,0.1804891534096703,0.19536904294814494,0.46930234429483336,0.06134369085309807,0.3970238910201672,0.03479773059464304,0.04035042263446327,0.1812707038389839,0.05228656368233865,0.17343966152036752,0.28641682087289855,0.41923032793766285,0.05401781717634033,0.17081130726797703,0.14440803345521802,0.38371015459472974,0.19422462530455675,0.02148454680223638
0.12848346390041884,0.28266426663532385,0.05416565990973991,0.2069606748605847,0.19506420539466268,0.09354941250344327,0.16365336873882536,0.08130978907281719,0.04296291237716528,0.13853969994829143,0.23606182726728095,0.16677619366026103,0.24882809074381632,0.04282909129760713,0.0826047096968263,0.07134961337717785,0.23579169573340172,0.20106128193650497,0.1349919008936979,0.29979907101207753,0.15429014667348145,0.2984199527964742,0.0707062544083036,0.19499298846749313,0.17487278009983187,0.1968078339154006,0.23376710041377746,0.08320339257499865,0.23416947436122573,0.1021864755668861,0.5529175891664228,0.04823684930819391,0.48190762998188685,0.03472317501673287,0.032366385065110234,0.20854906373581955,0.09424978227648739,0.2485925553173027,0.28754578788263174,0.42603606412299283,0.042220013521700156,0.18228208396208992,0.0812191922195395,0.3720688309482939,0.2232224137333566,0.028592157337522454
