M1,M2,M3,M4,M5,M6,M7,C1,C2,C3,C4,C5,C6,C7,C9,C10,C11,C12,C14,C15,C16,C17,C18,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C34,C35,C37,C38,C39,C40,C41,C42,C43,C45
0.7843915737630787,0.7851078944231707,0.44714688995877483,0.5558768548516899,0.5602456527980972,0.21752575017397796,0.64636986191226,0.6365504109985515,0.447170213722873,0.32313384057556277,0.44607371622308717,0.20375816050769952,0.7017985264109741,0.28245526559355,0.4143372032496143,0.5800772164121887,0.2253147544552843,0.7288164233971078,0.7010794497186429,0.17023478638174885,0.22597140635685314,0.4066087058924783,0.26798025626907035,0.46466680898951174,0.32448806677679626,0.6253052768430838,0.4697521555073066,0.3198843217791611,0.1822340737061698,0.46647998515807354,0.25627512669837726,0.38327246664583003,0.2184573611710473,0.769742919229942,0.8367537830600215,0.4132405876202644,0.6130146012693111,0.7220916942498021,0.6953391022965836,0.4431678421156768,0.5585518030521495,0.208722439686642,0.4095310119287777,0.43104316821444566,0.5278395019738249,0.4290470762751422
0.7610882429718918,0.6630523584510835,0.4797249899597499,0.512128208344601,0.5763451349338611,0.20517570017922532,0.6334727273788389,0.5541128182773423,0.37727651498194326,0.2811161478176092,0.38065809709852433,0.16582314828293238,0.5917099640847454,0.24474311961072237,0.29039249392141864,0.5795851946354529,0.19181039414562293,0.6771514460823129,0.786418442315746,0.09826109694579246,0.18374059587762315,0.3627328286216187,0.25723445973798575,0.44147827683540214,0.24151941234751084,0.558019959431418,0.4236684106085641,0.22655609420127465,0.1901032932612443,0.6154811573244772,0.23146145358869966,0.3027189693330401,0.18945042357307523,0.7911362243429916,0.7038419849713967,0.2851002495942809,0.5532175984204557,0.5327918294647462,0.6315205898589208,0.36646430905539756,0.4813044300758608,0.1699924946571213,0.48863939079560875,0.38762006569243623,0.4179182135045268,0.3297900480306867
0.775356638037659,0.6732161817855576,0.4007684876202244,0.4448557174642896,0.5615342920235497,0.19026679328111606,0.5923526090450077,0.503371927041105,0.3637701386272658,0.282264372450784,0.33076878595099024,0.18184453571569117,0.6306582579587332,0.29884829113304867,0.3355992800849167,0.6719029209115235,0.213968415408876,0.5753850935317342,0.7418495998057775,0.0881850036370933,0.19127843583543497,0.3185879299362093,0.21037815183680708,0.5607839529812578,0.12581178470809007,0.5473065812902562,0.43798392914420137,0.2614320587780123,0.12058439731240803,0.7962735475879938,0.15290567949475503,0.28385866085516465,0.14093420236842785,0.7548044192731359,0.7501784300668201,0.2862189083409699,0.5375884139692504,0.5055312608040019,0.4905136971932776,0.3208935235834734,0.5908821892523578,0.12301338407985583,0.42815944651666993,0.4698233699693695,0.34695097542933195,0.29853519752163277
0.6329078169724297,0.5600499927550694,0.27184209996158004,0.411743151876336,0.5392021009304833,0.17495533274910302,0.5155131402389358,0.5172250689414322,0.3453373244134068,0.22855745579142103,0.30437066000242363,0.13591559889078808,0.48379775130479497,0.1642959146286534,0.3002122972711603,0.4972000811800478,0.1610465121047445,0.6111798475417813,0.6312770603905915,0.09408664222846111,0.1175910154000745,0.27164822211113343,0.22860994770076554,0.5787249387324294,0.0992002329273752,0.46282418063564856,0.38243934485180164,0.24881834773459643,0.11029976335403335,0.6807307455398817,0.12447678807481066,0.24078147722396456,0.14416268736331128,0.6108506894326078,0.6939389065151753,0.22579632468432018,0.4517596679110322,0.4382203381761911,0.4826742946141594,0.24104855537497846,0.5714437200144697,0.12427278381695918,0.3702934585460635,0.32067912863871856,0.22370069305790397,0.23743575649155463
0.5225044454922935,0.3779174235210006,0.2926015875223619,0.3673379209104965,0.4260870362651151,0.12356235769413555,0.42828355007315,0.5461140448853151,0.2846147948702403,0.2130315694218412,0.21782241102302966,0.11473304742255104,0.3644640304650951,0.16907077034564372,0.1722213880224321,0.3534677628147774,0.1757343044237158,0.42145610901764574,0.5026857708953413,0.07411247795243403,0.13006920576485648,0.24287753637385479,0.14105455189301136,0.48258461524898544,0.06628071588947083,0.24154107943574446,0.24504197996693952,0.11639774830846172,0.05753185793508235,0.6049601063296087,0.10175280127471809,0.1854295886194249,0.15190968658486734,0.5637312200836669,0.6296139569978775,0.18375552352805363,0.4719911075689112,0.3616754115829378,0.4521680527063002,0.16075351389727519,0.5592867947261352,0.16938371539564528,0.27076168640194365,0.261644332571754,0.270416857477823,0.19415122187548084
0.38033790294048864,0.23514310672971067,0.25714894988067577,0.28389257225558007,0.31802908400701857,0.0850767123255175,0.2908425301902814,0.36838697162872225,0.19112532246842043,0.14743759774237827,0.1669613405079391,0.08246272487371378,0.1924045731973567,0.18094381711178548,0.10131988156847749,0.34664255261206045,0.1241743182605117,0.277203888991733,0.4445629810276491,0.06540804901207842,0.07436301068648313,0.1830447511679415,0.17842556277283284,0.41152290042835826,0.030254082490209958,0.24363287060392727,0.17402540915238615,0.12957519449577778,0.04808770548726021,0.6025401132268514,0.03860165938435426,0.1140983544271397,0.08634578787488549,0.42386408359668487,0.4968838214796184,0.16099936163359496,0.38661948376327393,0.2754219643032653,0.31169119853664456,0.21455107042657393,0.40871129606668205,0.09183902845441314,0.2006303550612729,0.17634083307497633,0.1681781185209203,0.20871718793546853
0.26059301272496205,0.1572173621870549,0.24838792226042655,0.2037352999787668,0.23778720045240218,0.05725719007434285,0.2615372262890588,0.42756083438186837,0.14209747976000545,0.12689661829356932,0.1701218951949149,0.07929945636396807,0.12190121099490195,0.08431343086166626,0.08980229731754491,0.276856903902438,0.10716403256153043,0.18318068948215793,0.34488665608512525,0.03918139219469401,0.06904823239239002,0.11938651906738607,0.16840657320497837,0.32326229211465723,0.04494662324407045,0.18525898221434609,0.15243590188990372,0.17082518142089448,0.0513222198844034,0.5708688947203022,0.050253390304991326,0.09919652596191511,0.09137339730569081,0.3561780301028046,0.28933853245239893,0.1369133131691826,0.26306815571812087,0.18791440797076148,0.2812624880774853,0.14137509532627335,0.2685536549358168,0.08624939283632176,0.148436050537978,0.14100879715175632,0.19118945618813776,0.1758923643165888
0.2624961309925907,0.2030443757867519,0.18807285523259115,0.14367903762965825,0.20225177548960677,0.07005339479513543,0.255979885804839,0.32181107959238137,0.12206719135257692,0.09906520124753287,0.12974252298117736,0.05372595685954487,0.10869251709534403,0.13201806756546342,0.09191575596882814,0.26265441337138973,0.10665906496490532,0.14602076030054054,0.2598339512713012,0.028864897676708377,0.058120970661186676,0.1106375217265424,0.14392920502160605,0.3236906982139496,0.051604527181049895,0.10992840886371721,0.13529277837992798,0.10631256618967316,0.03604623435588113,0.4876246190939385,0.03148051557093667,0.07507510586461076,0.07756862894719078,0.3519801325163247,0.2909947587150025,0.08251013987902131,0.16586736722296114,0.09011948129576007,0.21736547382524868,0.1175836233287873,0.2831264789639244,0.09464345671547095,0.13036269292960098,0.15528198942808416,0.21042336434741699,0.15732706447211406
0.27804409117570006,0.16518169737995259,0.22134392485527257,0.14737359580029594,0.1963469979575349,0.05989195808431881,0.2551232378291539,0.3120123728474963,0.14440803345521805,0.09652319436187051,0.15720359083667265,0.06400248813410184,0.14415978366482557,0.06732242184893406,0.1294214258063135,0.2515272381437017,0.09789252186772597,0.13897426892356346,0.3523968649790356,0.045739970457720235,0.054017817176340306,0.09257207417901617,0.18048915340967042,0.2613670268816956,0.04062982760787741,0.1590693110344059,0.16809419908410553,0.08725480402670785,0.034797730594643035,0.4693023442948334,0.02148454680223643,0.06134369085309804,0.08047905226670396,0.41496879294911626,0.1697221381100871,0.071646925461375,0.2404304668435513,0.15402172177496154,0.20362095313071726,0.11950261410919194,0.30326840009293765,0.09419811936064142,0.1432276073582276,0.15609893890148885,0.12084167329125703,0.14207847211069374
0.27257874896367706,0.23606182726728092,0.19098569438118113,0.15429014667348143,0.2337671004137775,0.08130978907281719,0.29841995279647426,0.24882809074381634,0.08121919221953947,0.09354941250344326,0.12046276620166285,0.05800186392535042,0.21821014686100895,0.028358980241954768,0.15490545601882083,0.22535827663199687,0.08177283438805662,0.22226491664156028,0.29481848714616327,0.043244173445265495,0.042220013521700135,0.11395902701311952,0.23416947436122593,0.25206966263000313,0.05416565990973993,0.17359782697081055,0.17487278009983187,0.18790624908280712,0.03472317501673284,0.5529175891664229,0.028592157337522475,0.048236849308193885,0.054843578852735955,0.2997990710120775,0.1654440564494765,0.10650298016933171,0.20106128193650497,0.19499298846749308,0.20696067486058467,0.1636533687388253,0.3248207715484178,0.09678602594870216,0.1667761936602611,0.12725546093177031,0.14055833283255526,0.13853969994829152
