UMTS,748,10,19240,69017568,0,-56.0883,-34.8026,1986,26,1,1372946773,1735022380,0
UMTS,748,10,19240,69047493,0,-56.2231,-34.8073,1301,14,1,1373700940,1748841087,0
UMTS,748,10,19240,69067894,0,-56.743,-34.3394,5608,12,1,1374962000,1751347153,0
GSM,748,1,2,632,0,-56.042,-34.8773,2599,27,1,1375062864,1746855970,0
UMTS,748,10,19220,68886454,191,-56.1967,-34.8968,961,27,1,1377056036,1755316527,0
UMTS,748,10,19240,69037571,0,-56.2691,-34.7934,1155,22,1,1377118164,1747288297,0
UMTS,748,10,19240,69027578,0,-56.262,-34.7578,2061,20,1,1377138092,1749535136,0
UMTS,748,10,19240,69047830,0,-56.2481,-34.7245,4106,26,1,1377138140,1747892280,0
UMTS,748,10,19240,69037894,0,-56.7312,-34.3398,3269,22,1,1378986739,1750914684,0
UMTS,748,10,19240,69017823,66,-56.2817,-34.4926,4242,26,1,1379392735,1745904418,0
UMTS,748,10,19240,69067716,0,-55.2442,-34.7791,1824,9,1,1379869937,1751001819,0
UMTS,748,10,19730,68982210,0,-56.5172,-33.3668,6952,26,1,1379956780,1750520947,0
GSM,748,1,21,891,0,-56.215,-34.7992,7708,26,1,1379990993,1750829462,0
UMTS,748,10,19220,68906428,231,-56.1485,-34.8806,2189,17,1,1380227401,1743314762,0
UMTS,748,10,19240,69027818,0,-56.2177,-34.7266,3393,7,1,1381072762,1745646147,0
UMTS,748,10,19730,68982326,0,-57.8201,-34.4486,3447,15,1,1381253816,1752212118,0
UMTS,748,10,19240,69017815,0,-56.2244,-34.7538,1307,4,1,1381586771,1744436647,0
UMTS,748,10,19730,68952225,0,-53.4469,-33.6872,1702,6,1,1382062000,1734505723,0
GSM,748,1,11,711,0,-56.1647,-34.8871,1846,23,1,1383072434,1747288178,0
GSM,748,1,16,142,0,-54.9493,-34.9199,5911,25,1,1383083393,1737096271,0
UMTS,748,10,19730,68992233,0,-57.9259,-31.3844,4715,8,1,1383098489,1747374451,0
GSM,748,1,10,642,0,-56.1543,-34.8849,3084,23,1,1383852609,1741330378,0
GSM,748,1,3,203,0,-54.9248,-34.7769,5750,27,1,1392414723,1736923153,0
UMTS,748,10,19240,69047619,0,-54.8221,-34.9054,1008,17,1,1393213374,1749016994,0
UMTS,748,10,19240,69037613,0,-54.8739,-34.9122,4514,19,1,1393213374,1752125325,0
UMTS,748,10,19240,69027672,0,-54.9117,-34.902,3699,6,1,1393213374,1745991590,0
UMTS,748,10,19240,69027664,0,-54.9175,-34.9028,3096,6,1,1393193652,1749880802,0
UMTS,748,10,19240,69037664,0,-54.9248,-34.9122,1199,12,1,1393213374,1750829608,0
UMTS,748,10,19240,69047659,0,-54.9436,-34.9144,2101,25,1,1393213374,1752212065,0
UMTS,748,10,19240,69027646,0,-54.9382,-34.9126,1705,15,1,1393193666,1752556911,0
UMTS,748,10,19240,69017646,0,-54.9459,-34.9126,1000,17,1,1393213374,1751694122,0
UMTS,748,10,19240,69017638,0,-54.9489,-34.9177,1071,10,1,1393213374,1752212132,0
UMTS,748,10,19240,69057574,0,-54.9789,-34.8895,4026,8,1,1393193685,1748496975,0
UMTS,748,10,19240,69037630,0,-54.9185,-34.9434,1000,4,1,1393213526,1752556975,0
UMTS,748,10,19240,69047601,0,-56.2302,-34.8148,1000,10,1,1394702956,1744177270,0
GSM,748,1,25,3412,0,-56.1295,-34.8559,2230,23,1,1396832463,1733899863,0
GSM,748,1,26,811,0,-56.2486,-34.8328,3389,26,1,1396834582,1743917223,0
GSM,748,1,1,491,0,-56.2041,-34.9061,5692,26,1,1397601321,1739516028,0
GSM,748,1,23,323,0,-56.2049,-34.892,5332,24,1,1397686931,1748410172,0
GSM,748,1,27,2944,0,-55.9968,-34.7378,10703,21,1,1397988584,1745904357,0
UMTS,748,10,19220,68906461,0,-56.1852,-34.8899,1000,12,1,1458924403,1736836791,0
UMTS,748,10,19220,68916432,285,-56.1332,-34.8839,1000,5,1,1447574348,1743314762,0
UMTS,748,10,19240,69017666,0,-55.2596,-34.8323,1997,26,1,1458924407,1749202287,0
UMTS,748,10,19730,68953343,131,-56.0501,-32.0031,9337,25,1,1483500741,1746337308,0
GSM,748,1,11,551,0,-56.1589,-34.8964,2277,24,1,1398293600,1737352106,0
GSM,748,1,3,101,0,-55.3004,-34.8111,15573,26,1,1400364214,1737614827,0
GSM,748,1,11,712,0,-56.1659,-34.8927,2113,26,1,1401405622,1747288178,0
GSM,748,1,25,8433,0,-56.187,-34.805,7134,23,1,1402273989,1747467665,0
GSM,748,1,26,8553,0,-56.2245,-34.8701,6374,22,1,1403184490,1740206859,0
UMTS,748,10,19240,69027742,0,-57.2388,-34.2913,1558,10,1,1404156068,1746253476,0
GSM,748,1,26,2083,0,-56.1991,-34.8211,7383,23,1,1406914824,1733986713,0
GSM,748,1,1,492,0,-56.2132,-34.9049,6727,21,1,1407277773,1739161180,0
LTE,748,1,110,530178,0,-56.2206,-34.8608,1275,3,1,1407277972,1773863942,0
GSM,748,1,26,812,0,-56.2478,-34.8542,3122,21,1,1407278098,1746940978,0
UMTS,748,10,19730,68952265,0,-57.8774,-31.9265,2994,8,1,1407294087,1738750682,0
UMTS,748,10,19220,68886339,104,-56.1661,-34.8972,1000,20,1,1408140885,1742590328,0
UMTS,748,10,19220,68886437,108,-56.1324,-34.8936,1000,18,1,1408407806,1742590328,0
UMTS,748,10,19220,68906432,392,-56.1306,-34.8864,517,25,1,1408407866,1743314762,0
UMTS,748,10,19220,68906341,98,-56.1772,-34.899,500,29,1,1408668953,1742590328,0
GSM,748,1,25,2713,0,-56.1507,-34.8003,6896,22,1,1409587533,1735108165,0
UMTS,748,10,19730,68992352,0,-56.0061,-31.7346,5199,10,1,1410735684,1743057471,0
LTE,748,1,115,522754,0,-56.1931,-34.8873,1000,3,1,1410805349,1773863942,0
GSM,748,1,11,552,0,-56.1627,-34.9038,1654,21,1,1410906440,1737352106,0
UMTS,748,10,19220,68896341,412,-56.1741,-34.8989,1000,19,1,1410910442,1742590328,0
UMTS,748,10,19220,68896438,472,-56.1178,-34.8944,1000,21,1,1410976396,1743314762,0
UMTS,748,10,19220,68896345,269,-56.1813,-34.8978,608,25,1,1412894787,1742590329,0
UMTS,748,10,19220,68886392,0,-56.2046,-34.9048,1000,7,1,1413663251,1753504218,0
GSM,748,10,9702,37082,0,-56.44,-32.6047,11984,27,1,1413899794,1757216778,0
GSM,748,10,9702,37336,0,-56.3311,-32.451,5002,21,1,1413900699,1743139961,0
GSM,748,1,1,593,0,-56.2264,-34.8668,8161,24,1,1414163136,1747467749,0
GSM,748,1,27,962,0,-56.0475,-34.803,5300,21,1,1414175135,1742626126,0
GSM,748,1,27,6022,0,-55.9971,-34.8008,5474,21,1,1414175136,1740638523,0
GSM,748,1,27,995,0,-55.9964,-34.8423,2080,24,1,1414038692,1740638535,0
GSM,748,1,41,4294,0,-55.7201,-34.5174,18839,26,1,1414175136,1738908760,0
GSM,748,1,2,973,0,-56.0784,-34.8037,7374,22,1,1414037597,1745904358,0
GSM,748,1,27,1082,0,-55.9511,-34.7355,7312,26,1,1414175136,1740552307,0
GSM,748,1,27,1594,0,-55.9904,-34.6522,16651,26,1,1414175136,1749535194,0
GSM,748,1,41,1512,0,-55.9046,-34.6341,15689,21,1,1414175136,1746597666,0
GSM,748,1,41,4296,0,-55.8649,-34.2932,17800,24,1,1414175136,1739429565,0
GSM,748,1,27,996,0,-56.0443,-34.8197,9114,22,1,1414175136,1740638535,0
GSM,748,1,27,1081,0,-55.9452,-34.7149,7040,23,1,1414175136,1740552329,0
GSM,748,1,27,1083,0,-55.9757,-34.7323,5476,24,1,1414175136,1740552374,0
GSM,748,1,27,6021,0,-55.9975,-34.7605,5002,23,1,1414175136,1740638523,0
GSM,748,1,27,50273,0,-55.999,-34.7386,9551,26,1,1414175136,1749535157,0
GSM,748,1,2,971,0,-56.0303,-34.8118,7272,23,1,1414175135,1745904350,0
GSM,748,1,2,972,0,-56.0574,-34.8615,5677,21,1,1414037181,1745904365,0
GSM,748,1,27,994,0,-55.9739,-34.8238,24108,26,1,1414175136,1740638535,0
GSM,748,1,27,1073,0,-55.9674,-34.7782,7678,21,1,1414175136,1742539596,0
GSM,748,1,27,6023,0,-56.0396,-34.7648,6860,25,1,1414175136,1740638523,0
GSM,748,1,27,50271,0,-55.9486,-34.6972,9259,22,1,1414175136,1749275479,0
GSM,748,1,27,50272,0,-55.9602,-34.7341,6896,26,1,1414175136,1749535157,0
GSM,748,1,41,1511,0,-55.8291,-34.535,20435,23,1,1414175136,1745991496,0
GSM,748,1,41,1513,0,-55.9264,-34.5775,30215,23,1,1414175136,1745991496,0
GSM,748,1,2,4252,0,-56.0453,-34.848,5920,23,1,1412089992,1742539572,0
GSM,748,1,9,252,0,-56.185,-34.8765,1845,26,1,1414175486,1733986495,0
GSM,748,1,9,5771,0,-56.169,-34.8557,9541,24,1,1414175486,1747467745,0
GSM,748,1,11,713,0,-56.1761,-34.8855,9678,24,1,1414175486,1747115053,0
GSM,748,1,21,892,0,-56.2459,-34.8107,4903,21,1,1414175487,1750653792,0
GSM,748,1,23,271,0,-56.1816,-34.899,1634,50,1,1414175487,1736577861,0
GSM,748,1,23,8483,0,-56.1932,-34.9096,6637,50,1,1414175487,1738132564,0
GSM,748,1,25,2711,0,-56.1076,-34.7573,6732,25,1,1414175488,1735278842,0
